pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class
46,18,11.516238476031617,0,249.95472651413942,2072,45.13025113120064,11470,249.95472651413942,0,853,3775,49,1058,1013,114,777,145,344,400,81,126,81,0.03846401360704717,0.059600381821487754,0.03846401360704717,12,77,72,1.7706009854931133,0,0,0,0,4,2,6,0.017139430488704612,0,0.017139430488704612,0.017139430488704612,0.10261048207153398,0.05987495597722275,0.14534600756005212,138,392,222,26,24,118,0,122,87,0,8,0
43,16,13.316853669655021,0,267.94304832603973,1994,46.460003362561636,11465,267.94304832603973,0,957,3892,47,884,1147,107,698,142,354,362,62,103,62,0.030547270670182855,0.05095228546319516,0.030547270670182855,8,37,48,1.4547493887191432,0,0,0,0,4,2,5,0.0,0,0.0,0.0,0.09343193450796757,0.04671596703348444,0.12617286863311356,137,393,222,26,25,118,0,120,87,0,8,0
40,12,13.689331411518875,0,305.8131062380772,2108,51.5752470226908,12504,305.8131062380772,0,1096,4420,45,893,1226,102,772,141,401,388,74,112,74,0.03544851569032637,0.0536783133600789,0.03544851569032637,5,6,30,1.25,0,0,0,0,4,2,6,0.019535913050824756,0,0.019535913050824756,0.019535913050824756,0.11562873050056995,0.06758232177569735,0.16367513922544252,138,395,222,26,27,118,0,123,88,0,8,0
41,15,12.015312245015098,0,287.4219492468893,2070,49.887091703681335,11925,287.4219492468893,0,947,3949,44,1165,1007,102,811,136,377,418,95,135,95,0.04515164688809244,0.06403739718590493,0.04515164688809244,10,60,62,1.8220538306554845,3,0,3,3,7,5,9,0.06632508201410388,0,0.06632508201410388,0.06632508201410388,0.15637631917807138,0.11135070097745686,0.20140193814142437,138,392,222,26,24,118,0,123,87,0,8,0
40,14,14.362510918682787,0,287.46956167813556,1946,48.40127013930306,11561,287.46956167813556,0,1034,3978,45,835,1208,100,664,137,369,348,56,94,56,0.028517952399109044,0.04794911420173611,0.028517952399109044,5,13,34,1.3330731615364488,0,0,0,0,4,2,5,0.009631670931671691,0,0.009631670931671691,0.009631670931671691,0.10818692021438599,0.05890929562841095,0.13523365029567355,137,394,222,26,26,118,0,120,87,0,8,0
40,12,13.822171731538651,0,307.2604042415411,2082,52.05,12290,307.2604042415411,0,1080,4311,44,887,1203,101,768,140,381,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
43,16,11.47753098468596,0,268.9206063801197,2069,47.60580480416899,11677,268.9206063801197,0,886,3812,46,1175,971,107,806,139,362,417,94,136,94,0.04413516469965678,0.06411098134799802,0.04413516469965678,12,77,72,1.909652103200543,2,0,2,2,6,4,8,0.05945933596256218,0,0.05945933596256218,0.05945933596256218,0.1458308106933366,0.10264507351173174,0.18901654824250616,138,392,222,26,24,118,0,123,87,0,8,0
42,16,11.463918629471804,0,275.72241793510386,2068,48.47638863114008,11756,275.72241793510386,0,898,3824,45,1217,956,105,816,136,369,423,98,140,98,0.04612955184441835,0.06569723457312594,0.04612955184441835,12,77,72,1.958552539301041,3,0,3,3,7,5,9,0.07434207741421836,0,0.07434207741421836,0.07434207741421836,0.16103020608733748,0.11768614210571181,0.20437427077883094,138,392,222,26,24,118,0,123,87,0,8,0
42,16,11.303438492045633,0,281.0256356216753,2067,49.21428571,11803,281.0256356216753,0,907,3831,45,1252,934,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.201214498984903,0,280.7654290789816,2067,49.21428571,11792,280.7654290789816,0,907,3829,45,1252,928,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.45238095,0,281.38160975346267,2067,49.21428571,11818,281.38160975346267,0,908,3834,45,1252,943,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.197848896142187,0,280.7568620894367,2067,49.21428571,11791,280.7568620894367,0,907,3829,45,1252,928,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,14,14.644246809541743,0,288.05670788354973,1935,48.32256036738308,11536,288.05670788354973,0,1046,3992,45,795,1233,100,649,137,369,340,52,90,52,0.026649282701825566,0.046100717817396296,0.026649282701825566,5,7,31,1.268506551455689,0,0,0,0,4,2,5,0.0021456871317343364,0,0.0021456871317343364,0.0021456871317343364,0.10182383404470141,0.051984760600555575,0.1272797925620456,137,394,222,26,26,118,0,120,87,0,8,0
42,16,11.45238095,0,281.32093803214315,2067,49.21428571,11815,281.32093803214315,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
44,17,11.498325314664685,0,258.77701566113376,2071,46.27589480054576,11568,258.77701566113376,0,868,3792,48,1112,993,111,790,142,353,408,87,131,87,0.04108852480956833,0.061687809716477145,0.04108852480956833,12,77,72,1.834951451595456,1,0,1,1,5,3,7,0.036724354993804845,0,0.036724354993804845,0.036724354993804845,0.12261210692550531,0.07966823088198516,0.16555598281368564,138,392,222,26,24,118,0,122,87,0,8,0
38,14,12.23096429572741,0,274.80520816649965,1830,47.67126479496548,10536,274.80520816649965,0,802,3503,41,1024,886,95,726,131,303,357,75,112,75,0.03780565247809535,0.05788722673420726,0.03780565247809535,8,48,49,1.6197616222961932,2,0,2,2,6,4,8,0.05389231514395462,0,0.05389231514395462,0.05389231514395462,0.15531442688112346,0.10460337132241986,0.2060254830595887,138,393,222,26,25,118,0,122,87,0,8,0
46,18,11.091116294379011,0,224.4507541782721,1902,41.58693059976625,10366,228.7207197763989,0,763,3490,48,877,965,111,723,137,267,332,66,110,66,0.03355106207235394,0.056269144929497576,0.03355106207235394,8,51,53,1.5046738586003205,0,0,1,0,5,2,7,0.01921156100591746,0,0.028817341734612034,0.01921156100591746,0.11392372473461204,0.06176475245738915,0.15647691618608373,138,390,221,26,24,117,0,121,87,0,8,0
40,12,13.803734885028078,0,306.99108373530885,2082,52.05,12279,306.99108373530885,0,1079,4308,44,887,1200,101,768,140,381,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
41,14,12.503454444311544,0,292.76295135355883,2073,50.48388868398314,12021,292.76295135355883,0,985,4047,44,1088,1058,102,799,137,377,407,90,129,90,0.04278477087300724,0.06137247775277356,0.04278477087300724,8,45,53,1.6642108008394043,2,0,2,2,6,4,8,0.04802444082110572,0,0.04802444082110572,0.04802444082110572,0.1408207743113431,0.09442260784236495,0.18721894133260236,138,393,222,26,25,118,0,123,87,0,8,0
40,13,12.770093967394706,0,295.743243595664,2075,50.805965430585495,12076,295.743243595664,0,1004,4100,44,1047,1087,101,793,137,378,402,87,126,87,0.041507425725978736,0.05993428585618205,0.041507425725978736,8,37,48,1.5790267747886826,1,0,1,1,5,3,7,0.038148031974001496,0,0.038148031974001496,0.038148031974001496,0.13242582687080962,0.08528692964175674,0.17956472453856487,138,393,222,26,25,118,0,123,87,0,8,0
40,14,13.98031482266888,0,286.6567997419845,1962,48.50804591236571,11594,286.6567997419845,0,1017,3959,45,890,1172,100,685,137,370,358,62,101,62,0.03105294451837289,0.05045660403495214,0.03105294451837289,6,22,39,1.4206626632874788,0,0,0,0,4,2,6,0.019786975512981655,0,0.019786975512981655,0.019786975512981655,0.11681892902674926,0.06830295238364056,0.14602366134032413,137,394,222,26,26,118,0,120,87,0,8,0
37,14,12.348404424016845,0,240.25282800963734,1542,42.55293782725006,8719,243.95188036740376,0,645,3039,39,678,829,91,607,126,185,247,39,74,39,0.024959764010992636,0.047454091781875554,0.024959764010992636,3,9,19,1.0977769830140822,0,0,1,0,5,2,7,0.016642890534407966,0,0.024964335997165917,0.016642890534407966,0.13436162595004872,0.07134153570640334,0.1890602711220441,138,392,221,26,25,117,0,120,87,0,8,0
41,15,12.175789240035613,0,282.91236688126315,2037,49.012184013478034,11754,282.91236688126315,0,939,3870,45,1148,1009,102,785,135,373,408,90,131,90,0.04302182169606888,0.06229563012502121,0.04302182169606888,10,61,62,1.8342134512947026,3,0,3,3,7,5,8,0.06773489310693832,0,0.06773489310693832,0.06773489310693832,0.1575746585956317,0.11265477624076065,0.19696832343927745,137,392,222,26,24,118,0,123,87,0,8,0
42,12,13.50776480064787,0,303.9235548825848,2143,50.939880427843825,12792,303.9235548825848,0,1124,4564,46,903,1247,105,778,143,425,394,71,111,71,0.033942766782611385,0.05274029513144771,0.033942766782611385,5,6,30,1.25,2,0,2,2,6,4,8,0.04568101828572129,0,0.04568101828572129,0.04568101828572129,0.13654481476866548,0.09111291652719339,0.1819767130101376,138,395,222,26,27,118,0,123,88,0,8,0
41,15,11.220489699567342,0,280.5242296062703,2058,49.16154934370694,11747,280.5242296062703,0,903,3817,44,1244,926,102,821,134,372,426,101,141,101,0.0474777090939453,0.06672884850618836,0.0474777090939453,11,76,71,1.9870044597776446,3,0,3,3,7,5,9,0.08582647502075287,0,0.08582647502075287,0.08582647502075287,0.1732773915822957,0.12955193379502652,0.21700285035656935,138,392,222,26,24,118,0,123,87,0,8,0
40,12,13.811492021644217,0,307.0764122380864,2082,52.05,12283,307.0764122380864,0,1078,4310,44,887,1204,101,768,140,382,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
41,15,12.488757979090138,0,283.5646032966836,2024,48.92474858594354,11727,283.5646032966836,0,952,3885,45,1103,1038,102,767,135,373,400,85,125,85,0.040945993880574134,0.060242323093687454,0.040945993880574134,9,54,58,1.762489076809107,2,0,2,2,6,4,8,0.059419023576414404,0,0.059419023576414404,0.059419023576414404,0.1505061695616291,0.10496259691068115,0.18813271212286609,137,392,222,26,24,118,0,122,87,0,8,0
42,12,13.810986012805529,0,305.43301489776553,2150,50.78386217572403,12937,305.43301489776553,0,1135,4637,47,915,1289,105,780,143,425,395,71,111,71,0.033628532801418906,0.05255620867182336,0.033628532801418906,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.09450699438456661,0.047253497192283306,0.14176049157684992,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.45238095,0,281.3101942491669,2067,49.21428571,11815,281.3101942491669,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.45238095,0,281.4011965628554,2067,49.21428571,11818,281.4011965628554,0,908,3834,45,1252,943,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,12,13.238210606409774,0,300.83921216901456,2078,51.348679209111026,12172,300.83921216901456,0,1034,4195,44,977,1144,101,782,138,381,394,82,120,82,0.039355041803394636,0.05751086793893747,0.039355041803394636,6,23,40,1.4354878663275796,0,0,0,0,4,2,6,0.02150583963872966,0,0.02150583963872966,0.02150583963872966,0.1182799635197982,0.0698929017029225,0.16666702558399105,138,394,222,26,26,118,0,123,87,0,8,0
42,16,11.250397258094681,0,280.87427944774964,2067,49.21428571,11796,280.87427944774964,0,907,3830,45,1252,931,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,12,13.86196906665611,0,307.3645868494037,2100,51.706727976372385,12489,307.3645868494037,0,1094,4407,44,894,1234,102,771,141,395,386,74,112,74,0.03577516138032452,0.05388496330731386,0.03577516138032452,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.0985107504749841,0.04925537523749205,0.14776612571247613,138,395,222,26,27,118,0,123,88,0,8,0
40,13,12.875592310748786,0,296.8912068055108,2076,50.933398013746924,12097,296.8912068055108,0,1012,4121,44,1030,1098,101,790,138,378,400,86,124,86,0.04100203254441033,0.059365252200701255,0.04100203254441033,7,33,46,1.5453229430211053,1,0,1,1,5,3,7,0.0342403413225593,0,0.0342403413225593,0.0342403413225593,0.12910428984854067,0.08167231578243195,0.1765362643084133,138,393,222,26,25,118,0,123,87,0,8,0
42,16,11.229098975178834,0,276.382602538845,2067,48.63889789165879,11745,276.382602538845,0,899,3821,45,1224,939,104,818,136,370,425,99,140,99,0.04650183808503329,0.06599333568438574,0.04650183808503329,12,77,72,1.967680636405007,3,0,3,3,7,5,9,0.07712019392967728,0,0.07712019392967728,0.07712019392967728,0.16386743144035637,0.12049381307189908,0.20724105058257816,138,392,222,26,24,118,0,123,87,0,8,0
42,16,11.382964739054879,0,281.1230723569063,2067,49.21428571,11807,281.1230723569063,0,907,3834,45,1252,940,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,12,13.83832282371743,0,307.4315037676202,2082,52.05,12297,307.4315037676202,0,1077,4315,44,887,1210,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.807779597060602,0,307.0355755676666,2082,52.05,12281,307.0355755676666,0,1078,4309,44,887,1202,101,768,140,381,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
43,16,12.961547232938825,0,262.82546372305353,2010,45.99573155022958,11449,262.82546372305353,0,934,3866,48,909,1124,109,711,143,351,368,65,107,65,0.031665965841765516,0.0523101236452869,0.031665965841765516,8,45,53,1.506412184096237,0,0,0,0,4,2,5,0.0,0,0.0,0.0,0.09177466644157213,0.04588733294464987,0.1264688093075928,137,393,222,26,25,118,0,121,87,0,8,0
44,17,11.388155576511133,0,258.4457847613754,2071,46.26933209236177,11555,258.4457847613754,0,868,3789,48,1112,987,111,790,142,352,408,87,131,87,0.04107349055274955,0.061675852089078255,0.04107349055274955,12,77,72,1.8345828262175716,1,0,1,1,5,3,7,0.03661216466118089,0,0.03661216466118089,0.03661216466118089,0.12249752956551588,0.07955484703438828,0.16544021193872327,138,392,222,26,24,118,0,122,87,0,8,0
41,15,12.371793861067365,0,283.3208465007095,2029,48.95742535646194,11737,283.3208465007095,0,947,3880,45,1120,1027,102,774,135,373,403,87,127,87,0.04172178180859521,0.06100969445056942,0.04172178180859521,10,57,60,1.7892942402506262,2,0,2,2,6,4,8,0.06252686862243581,0,0.06252686862243581,0.06252686862243581,0.15314783782572916,0.10783735358361198,0.19143479746192618,137,392,222,26,24,118,0,122,87,0,8,0
43,13,13.775593715249911,0,304.80521076759413,2169,50.443879405147634,13106,304.80521076759413,0,1149,4722,48,921,1309,107,783,145,438,399,70,111,70,0.03283168466861754,0.052061670951554964,0.03283168466861754,5,6,30,1.25,0,0,0,0,4,2,6,0.005661797328347645,0,0.005661797328347645,0.005661797328347645,0.09815837451114387,0.05191008591974576,0.144406663102542,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.820831305453503,0,307.1791443599885,2082,52.05,12287,307.1791443599885,0,1076,4312,44,887,1208,101,768,140,383,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.848094627980398,0,307.62332479172557,2082,52.05,12304,307.62332479172557,0,1080,4316,44,887,1207,101,768,140,382,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.80073844761273,0,306.95812292374,2082,52.05,12278,306.95812292374,0,1079,4308,44,887,1199,101,768,140,381,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
40,14,14.1557997237962,0,287.0139223736343,1955,48.45901993807106,11578,287.0139223736343,0,1025,3968,45,865,1189,100,676,137,370,353,59,98,59,0.029889005781041134,0.049305292940859585,0.029889005781041134,6,18,37,1.380446043560386,0,0,0,0,4,2,5,0.015124179008895552,0,0.015124179008895552,0.015124179008895552,0.11285555203581157,0.0639898656093176,0.1410694400882465,137,394,222,26,26,118,0,120,87,0,8,0
40,13,12.946374039781034,0,297.7508899182783,2076,50.963028482353465,12125,297.7508899182783,0,1014,4135,44,1026,1110,101,789,138,380,400,85,124,85,0.04088451913905582,0.05923294119007512,0.04088451913905582,7,33,46,1.537486169220136,1,0,1,1,5,3,7,0.033331729864648635,0,0.033331729864648635,0.033331729864648635,0.12833197011663092,0.08083185018229723,0.1758320904342795,138,393,222,26,25,118,0,123,87,0,8,0
40,12,13.87246972775364,0,307.87661910183283,2085,51.983345398106565,12352,307.87661910183283,0,1082,4337,44,888,1217,101,768,140,386,383,75,112,75,0.03641858631003869,0.054283240804571316,0.03641858631003869,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.09971082602898744,0.04985541301449372,0.14956623904348115,138,395,222,26,27,118,0,123,88,0,8,0
42,12,13.404802263865516,0,302.852030773561,2163,50.57957763825941,12956,302.852030773561,0,1140,4645,47,908,1260,106,781,144,438,398,70,111,70,0.03308888882260619,0.05220836508161838,0.03308888882260619,5,6,30,1.25,2,0,2,2,6,4,8,0.060507347567920894,0,0.060507347567920894,0.060507347567920894,0.14840587823989257,0.10445661290390675,0.19235514357587843,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.194189639402824,0,280.74653485786257,2067,49.21428571,11791,280.74653485786257,0,907,3829,45,1252,928,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
46,18,11.06553985419461,0,223.41891510909466,1892,41.43950997915285,10307,227.93663675906663,0,758,3474,48,870,961,110,720,137,263,328,65,109,65,0.033399265130322126,0.05618185181597044,0.033399265130322126,8,50,51,1.4925115578697143,0,0,1,0,5,2,7,0.0203262726810411,0,0.03048940926039536,0.0203262726810411,0.11559579226039536,0.06287946415870851,0.15814898373806277,138,390,221,26,24,117,0,121,87,0,8,0
43,13,13.696229915597499,0,304.3540902284406,2169,50.44805644647833,13087,304.3540902284406,0,1148,4712,48,919,1300,107,783,145,439,399,70,111,70,0.032828919888667776,0.052057286782530486,0.032828919888667776,5,6,30,1.25,0,0,0,0,4,2,6,0.017375676040279127,0,0.017375676040279127,0.017375676040279127,0.10878259009543581,0.06307913306785748,0.15448604712301417,138,395,222,26,27,118,0,123,88,0,8,0
40,14,13.570314052215243,0,285.7791192450017,1976,48.59868602344976,11614,285.7791192450017,0,1003,3941,45,936,1138,100,703,137,370,367,67,106,67,0.033204855581123585,0.052585168881693935,0.033204855581123585,7,29,43,1.4950158797596464,1,0,1,1,5,3,6,0.028407638318225382,0,0.028407638318225382,0.028407638318225382,0.12414649234181009,0.07627706549336166,0.15518311550893457,137,394,222,26,26,118,0,121,87,0,8,0
41,16,12.31171882532835,0,250.96969077200427,1824,44.53521250614059,10224,250.96969077200427,0,756,3444,45,869,935,103,687,139,277,333,58,98,58,0.03034897461489544,0.05190648195836442,0.03034897461489544,8,47,48,1.4312680701512437,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1009132194894453,0.050456609442835004,0.15136982893228032,138,393,222,26,25,118,0,121,87,0,8,0
40,13,13.040354834429825,0,298.6609306909579,2077,51.13241643748087,12128,298.6609306909579,0,1024,4154,44,1005,1115,101,786,138,379,397,84,122,84,0.0402127324151474,0.0584765612681641,0.0402127324151474,7,28,43,1.4926858285110745,1,0,1,1,5,3,7,0.028137487448015287,0,0.028137487448015287,0.028137487448015287,0.12391686410430622,0.07602717593795132,0.17180655259424224,138,394,222,26,26,118,0,123,87,0,8,0
40,12,13.869554367803184,0,307.9155927009494,2082,52.05,12316,307.9155927009494,0,1079,4320,44,887,1212,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
